,course,professor,semester,section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Other
1303,CMSC320,Hector Corrada Bravo,202001,0101,157,53,15,4,4,1,0,0,0,0,0,0,2,11,50
1304,CMSC320,Hector Corrada Bravo,201901,0101,48,49,41,25,27,8,13,5,1,1,1,2,5,7,1
1305,CMSC320,Hector Corrada Bravo,201801,0101,21,41,26,28,20,12,9,6,5,0,0,0,3,8,2
1306,CMSC320,Hector Corrada Bravo,201608,0101,20,19,17,8,12,3,3,1,0,0,1,0,0,0,1
1307,CMSC320,Hector Corrada Bravo,201601,0101,4,9,6,8,5,7,2,4,1,0,1,0,1,3,0
1308,CMSC320,John Dickerson,202008,0101,80,94,34,9,16,4,1,0,2,0,0,0,1,11,1
1309,CMSC320,John Dickerson,201908,0101,11,54,62,65,54,25,8,7,4,0,3,0,2,7,1
1310,CMSC320,John Dickerson,201808,0101,4,50,43,35,41,21,7,7,5,0,1,0,5,10,3
1311,CMSC320,John Dickerson,201708,0101,3,35,19,32,41,22,11,7,10,0,1,0,4,3,0
1312,CMSC320,John Dickerson,201701,0101,7,28,18,10,12,3,1,0,3,0,0,0,0,3,0
1313,CMSC320,Mohammad Nayeem Teli,202008,0201,2,10,28,36,22,14,14,1,2,0,2,1,4,6,0
1314,CMSC320,Jose Calderon,202101,0101,169,49,55,17,8,4,5,2,2,0,0,0,2,5,20
1315,CMSC330,Chau-Wen Tseng,201408,0303,1,1,1,2,2,2,1,4,3,0,5,0,0,5,0
1316,CMSC330,Chau-Wen Tseng,201408,0302,0,5,4,0,2,1,2,2,4,0,1,0,2,2,0
1317,CMSC330,Chau-Wen Tseng,201408,0301,0,4,2,1,5,2,0,5,0,0,3,0,1,2,0
1318,CMSC330,Chau-Wen Tseng,201408,0203,0,2,3,2,1,0,1,5,0,0,0,0,1,3,0
1319,CMSC330,Chau-Wen Tseng,201408,0202,0,1,1,3,2,2,2,7,3,0,3,0,1,2,0
1320,CMSC330,Chau-Wen Tseng,201408,0201,2,1,1,1,5,1,2,5,4,0,2,0,0,3,0
1321,CMSC330,Chau-Wen Tseng,201408,0103,0,3,3,1,8,4,1,1,0,0,3,0,0,3,0
1322,CMSC330,Chau-Wen Tseng,201408,0102,1,1,4,1,3,1,0,3,1,0,2,0,1,4,0
1323,CMSC330,Chau-Wen Tseng,201401,0201,1,5,1,2,4,1,0,2,2,0,0,0,0,1,0
1324,CMSC330,Chau-Wen Tseng,201401,0302,3,1,1,1,0,1,2,8,0,0,0,0,0,3,0
1325,CMSC330,Chau-Wen Tseng,201401,0301,0,2,3,2,5,2,1,6,2,0,1,0,0,3,2
1326,CMSC330,Chau-Wen Tseng,201401,0203,0,4,1,2,6,0,0,8,2,0,0,0,3,2,1
1327,CMSC330,Chau-Wen Tseng,201401,0202,2,2,1,2,3,1,2,3,1,0,0,0,1,1,1
1328,CMSC330,Chau-Wen Tseng,201308,0202,1,1,1,3,7,4,1,5,3,0,0,0,0,0,0
1329,CMSC330,Chau-Wen Tseng,201308,0201,1,2,2,2,10,3,1,4,1,0,1,0,0,0,0
1330,CMSC330,Chau-Wen Tseng,201308,0103,0,6,2,2,9,1,0,5,2,0,0,0,0,2,0
1331,CMSC330,Chau-Wen Tseng,201308,0102,2,5,2,3,5,3,1,2,2,0,0,0,1,1,0
1332,CMSC330,Chau-Wen Tseng,201308,0101,1,3,3,2,5,2,1,4,0,0,1,0,1,1,0
1333,CMSC330,Chau-Wen Tseng,201201,0101,1,2,4,4,3,2,2,6,0,0,1,0,1,1,0
1334,CMSC330,Chau-Wen Tseng,201201,0203,3,3,1,2,5,4,1,5,1,0,0,0,1,0,0
1335,CMSC330,Chau-Wen Tseng,201201,0202,0,4,0,0,7,2,2,5,3,0,1,0,0,1,0
1336,CMSC330,Chau-Wen Tseng,201201,0201,1,2,1,2,8,2,3,4,2,0,1,0,0,1,0
1337,CMSC330,Chau-Wen Tseng,201201,0104,1,4,0,2,1,0,1,8,6,0,0,0,0,2,0
1338,CMSC330,Chau-Wen Tseng,201201,0103,2,4,5,1,3,2,2,5,0,0,0,0,1,0,0
1339,CMSC330,Chau-Wen Tseng,201201,0102,1,4,1,1,3,3,2,4,3,0,3,0,1,0,0
1340,CMSC330,Larry Herman,201208,0101,1,3,1,0,4,2,1,9,4,0,2,0,0,3,0
1341,CMSC330,Larry Herman,201208,0102,1,4,1,2,4,1,0,2,2,0,4,0,1,1,0
1342,CMSC330,Larry Herman,201208,0103,1,9,0,1,8,1,2,1,1,0,0,0,3,2,0
1343,CMSC330,Dave Levin,201301,0101,0,7,1,3,5,2,2,2,1,1,1,0,1,2,0
1344,CMSC330,Dave Levin,201301,0102,1,2,1,2,3,3,1,3,0,0,0,0,2,1,0
1345,CMSC330,Dave Levin,201301,0103,0,2,1,0,9,4,2,2,1,1,1,0,3,2,0
1346,CMSC330,Dave Levin,201301,0104,0,1,0,1,3,0,1,1,0,0,0,0,0,0,0
1347,CMSC330,Michael Hicks,202101,0310,4,8,2,3,2,0,1,2,0,0,0,0,0,0,8
1348,CMSC330,Michael Hicks,202101,0301,5,3,5,4,6,0,0,0,0,0,2,0,0,3,4
1349,CMSC330,Michael Hicks,202101,0302,5,11,2,0,2,0,1,1,0,0,1,0,1,4,4
1350,CMSC330,Michael Hicks,202101,0303,2,10,4,1,5,1,0,1,0,0,0,0,2,0,6
1351,CMSC330,Michael Hicks,202101,0304,5,6,2,5,4,0,0,0,0,0,0,0,0,2,8
1352,CMSC330,Michael Hicks,202101,0305,2,13,2,2,6,0,0,0,0,0,0,0,0,1,6
1353,CMSC330,Michael Hicks,202101,0306,2,7,3,2,6,1,1,3,0,0,0,0,0,1,6
1354,CMSC330,Michael Hicks,202101,0307,4,4,2,1,10,0,0,1,0,0,0,0,0,0,10
1355,CMSC330,Michael Hicks,202101,0308,7,8,5,2,3,0,0,0,0,0,1,0,0,1,5
1356,CMSC330,Michael Hicks,202101,0309,3,11,2,3,6,1,0,0,0,0,0,0,0,1,9
1357,CMSC330,Michael Hicks,201901,0104,2,5,5,4,9,0,1,5,0,0,2,0,1,2,0
1358,CMSC330,Michael Hicks,201901,0103,1,4,2,4,7,3,5,7,0,0,0,0,0,3,0
1359,CMSC330,Michael Hicks,201901,0102,1,6,3,5,10,2,3,1,0,0,1,0,0,3,0
1360,CMSC330,Michael Hicks,201901,0101,1,9,1,5,6,4,2,4,2,0,1,0,0,1,0
1361,CMSC330,Michael Hicks,201801,0101,0,12,2,4,6,1,5,2,0,0,1,0,1,1,0
1362,CMSC330,Michael Hicks,201801,0104,2,11,3,10,5,0,2,1,0,0,1,0,0,0,0
1363,CMSC330,Michael Hicks,201801,0103,3,4,2,5,10,0,2,6,0,0,1,0,0,4,0
1364,CMSC330,Michael Hicks,201801,0102,4,6,2,4,10,2,2,3,0,0,0,0,1,2,0
1365,CMSC330,Michael Hicks,201701,0204,1,3,2,0,6,4,6,4,4,0,2,0,0,2,0
1366,CMSC330,Michael Hicks,201701,0203,2,8,3,3,10,1,2,1,0,0,2,0,0,0,0
1367,CMSC330,Michael Hicks,201701,0202,5,4,2,6,8,3,0,0,2,0,1,0,0,1,0
1368,CMSC330,Michael Hicks,201701,0201,3,3,4,3,6,4,2,1,3,0,2,0,1,0,0
1369,CMSC330,Michael Hicks,201701,0103,2,12,4,1,4,0,0,2,2,0,2,0,0,0,0
1370,CMSC330,Michael Hicks,201701,0102,3,5,0,3,8,5,2,2,0,0,0,0,0,1,0
1371,CMSC330,Michael Hicks,201701,0101,2,4,2,3,9,4,4,0,1,0,0,0,0,0,0
1372,CMSC330,Michael Hicks,201508,0304,1,8,2,0,9,3,0,4,4,0,1,0,1,0,1
1373,CMSC330,Michael Hicks,201508,0301,2,4,1,2,7,1,4,4,2,0,1,0,2,2,0
1374,CMSC330,Michael Hicks,201508,0302,1,7,3,0,9,1,2,6,2,0,1,0,0,0,0
1375,CMSC330,Michael Hicks,201508,0303,1,7,2,2,8,0,0,8,2,0,1,0,3,0,0
1376,CMSC330,Michael Hicks,201501,0104,0,7,4,0,6,2,0,7,2,0,2,0,1,2,0
1377,CMSC330,Michael Hicks,201501,0101,2,4,3,2,7,1,4,4,0,0,2,0,1,3,0
1378,CMSC330,Michael Hicks,201301,0201,3,7,5,1,4,1,1,3,0,0,0,0,3,0,0
1379,CMSC330,Michael Hicks,201301,0204,2,5,3,1,9,2,1,3,0,0,1,0,1,1,0
1380,CMSC330,Michael Hicks,201301,0203,1,2,3,4,9,3,0,2,2,1,1,0,0,1,0
1381,CMSC330,Michael Hicks,201301,0202,0,6,2,3,4,2,1,4,3,0,1,0,2,1,0
1382,CMSC330,Nelson Padua-Perez,201401,0101,1,2,2,2,11,5,0,2,1,0,0,0,1,1,1
1383,CMSC330,Nelson Padua-Perez,201401,0102,1,2,4,4,2,1,2,7,1,0,3,0,0,3,0
1384,CMSC330,Nelson Padua-Perez,201401,0103,2,3,3,1,9,6,1,1,1,0,0,0,0,0,1
1385,CMSC330,Nelson Padua-Perez,201308,0301,0,2,4,5,7,0,0,4,2,0,2,0,1,0,0
1386,CMSC330,Nelson Padua-Perez,201308,0302,1,5,4,2,7,2,0,1,0,0,1,0,1,4,0
1387,CMSC330,Nelson Padua-Perez,201308,0303,2,3,1,2,7,3,2,5,0,0,0,0,0,5,0
1388,CMSC330,Anwar Mamat,202101,0110,2,1,2,2,4,2,0,3,0,2,0,0,1,2,4
1389,CMSC330,Anwar Mamat,202101,0109,0,1,2,4,8,0,1,1,0,2,0,0,1,2,10
1390,CMSC330,Anwar Mamat,202101,0108,3,4,3,3,2,0,0,0,0,1,1,0,0,4,11
1391,CMSC330,Anwar Mamat,202101,0107,1,8,3,2,4,1,0,1,0,1,1,0,0,3,6
1392,CMSC330,Anwar Mamat,202101,0106,4,5,3,2,7,0,1,1,0,0,0,0,0,2,6
1393,CMSC330,Anwar Mamat,202101,0105,2,6,2,4,3,0,0,0,0,1,0,0,1,0,11
1394,CMSC330,Anwar Mamat,202101,0104,0,9,5,2,7,0,3,0,0,2,0,0,0,1,3
1395,CMSC330,Anwar Mamat,202101,0103,3,4,3,3,5,1,1,0,0,0,0,0,2,0,9
1396,CMSC330,Anwar Mamat,202101,0102,1,5,5,2,9,0,0,2,0,1,1,0,0,1,5
1397,CMSC330,Anwar Mamat,202101,0101,1,5,2,4,7,1,1,1,0,1,0,0,2,4,4
1398,CMSC330,Anwar Mamat,202008,0108,6,7,1,3,8,0,1,1,1,1,0,0,3,2,0
1399,CMSC330,Anwar Mamat,202008,0101,5,5,4,3,5,1,4,0,1,0,0,0,2,2,0
1400,CMSC330,Anwar Mamat,202008,0102,6,7,4,8,1,1,3,0,0,0,0,0,0,3,0
1401,CMSC330,Anwar Mamat,202008,0103,6,2,2,4,8,1,4,3,0,0,0,0,0,2,0
1402,CMSC330,Anwar Mamat,202008,0104,2,10,6,8,1,0,1,1,2,0,0,0,1,2,0
1403,CMSC330,Anwar Mamat,202008,0105,3,4,3,7,7,2,2,0,2,0,0,0,0,1,0
1404,CMSC330,Anwar Mamat,202008,0106,4,5,3,4,6,2,2,0,2,0,0,0,2,1,1
1405,CMSC330,Anwar Mamat,202008,0107,5,8,3,4,5,1,1,1,0,1,0,0,0,3,0
1406,CMSC330,Anwar Mamat,202008,0109,4,4,1,4,2,1,3,3,0,1,0,0,1,1,0
1407,CMSC330,Anwar Mamat,202001,0105,6,3,1,2,3,1,0,0,0,0,0,0,2,1,20
1408,CMSC330,Anwar Mamat,202001,0101,2,2,2,3,4,0,0,1,0,0,0,0,2,4,20
1409,CMSC330,Anwar Mamat,202001,0102,2,2,2,4,0,1,1,0,0,0,0,0,0,2,23
1410,CMSC330,Anwar Mamat,202001,0103,1,5,3,1,3,0,0,1,0,0,0,0,0,3,20
1411,CMSC330,Anwar Mamat,202001,0104,2,2,3,4,2,1,0,0,0,0,0,0,0,0,22
1412,CMSC330,Anwar Mamat,202001,0106,3,3,1,0,2,0,0,0,0,0,0,0,2,4,18
1413,CMSC330,Anwar Mamat,202001,0107,1,0,1,5,0,2,0,1,0,0,0,0,0,2,28
1414,CMSC330,Anwar Mamat,202001,0108,2,3,1,2,2,0,0,0,0,0,0,0,1,2,22
1415,CMSC330,Anwar Mamat,202001,0109,1,2,1,4,2,0,0,0,0,0,0,0,2,0,25
1416,CMSC330,Anwar Mamat,201908,0102,2,0,3,8,6,3,5,3,4,0,0,0,0,2,0
1417,CMSC330,Anwar Mamat,201908,0101,0,4,1,5,8,2,6,2,2,0,3,0,2,1,0
1418,CMSC330,Anwar Mamat,201908,0103,3,5,3,3,6,2,2,6,2,0,1,0,1,5,0
1419,CMSC330,Anwar Mamat,201908,0104,1,1,3,4,7,3,4,3,3,0,4,0,3,0,0
1420,CMSC330,Anwar Mamat,201908,0105,2,4,2,4,3,5,5,5,2,0,1,0,1,2,0
1421,CMSC330,Anwar Mamat,201908,0106,0,1,3,3,1,1,2,2,1,0,1,0,0,3,0
1422,CMSC330,Anwar Mamat,201908,0107,1,5,2,4,6,0,6,4,1,0,4,0,2,1,0
1423,CMSC330,Anwar Mamat,201908,0108,1,10,1,4,4,2,3,1,3,0,0,0,5,2,0
1424,CMSC330,Anwar Mamat,201908,0109,2,2,4,3,4,1,4,0,1,0,0,0,1,1,0
1425,CMSC330,Anwar Mamat,201901,0308,0,0,0,3,2,0,0,3,1,0,0,0,0,0,0
1426,CMSC330,Anwar Mamat,201901,0307,0,4,0,1,1,2,2,3,1,0,0,0,0,0,0
1427,CMSC330,Anwar Mamat,201901,0305,0,2,1,0,5,2,0,1,0,0,0,0,1,1,0
1428,CMSC330,Anwar Mamat,201901,0304,1,5,2,4,1,2,0,1,0,0,0,0,1,1,0
1429,CMSC330,Anwar Mamat,201901,0303,1,7,1,3,0,4,3,3,3,0,0,0,0,0,0
1430,CMSC330,Anwar Mamat,201901,0302,2,6,0,3,8,0,0,1,1,0,0,0,0,0,0
1431,CMSC330,Anwar Mamat,201901,0301,1,5,0,1,10,3,5,3,1,0,3,0,1,1,0
1432,CMSC330,Anwar Mamat,201808,0401,2,7,3,4,2,6,4,4,0,0,1,0,2,0,0
1433,CMSC330,Anwar Mamat,201808,0404,3,8,4,6,7,1,2,2,2,0,0,0,0,0,0
1434,CMSC330,Anwar Mamat,201808,0403,3,11,0,4,4,2,3,4,2,0,1,0,0,1,0
1435,CMSC330,Anwar Mamat,201808,0402,2,8,6,6,5,1,3,1,1,0,1,0,1,0,0
1436,CMSC330,Anwar Mamat,201808,0108,0,3,3,5,6,4,4,2,1,0,2,0,1,1,0
1437,CMSC330,Anwar Mamat,201808,0107,2,4,5,9,3,1,3,1,1,0,1,0,2,1,0
1438,CMSC330,Anwar Mamat,201808,0106,1,4,6,6,3,1,5,4,1,0,0,0,1,0,0
1439,CMSC330,Anwar Mamat,201808,0105,1,5,5,6,1,2,4,1,3,0,0,0,1,5,0
1440,CMSC330,Anwar Mamat,201808,0104,3,3,2,6,4,3,3,2,4,0,0,0,0,1,0
1441,CMSC330,Anwar Mamat,201808,0103,1,6,5,3,3,2,4,2,0,0,1,0,2,3,0
1442,CMSC330,Anwar Mamat,201808,0102,2,3,0,7,4,4,2,1,4,0,3,0,2,1,0
1443,CMSC330,Anwar Mamat,201808,0101,2,5,2,7,7,0,2,6,0,0,1,0,0,0,0
1444,CMSC330,Anwar Mamat,201801,0306,0,2,3,6,4,5,5,3,0,0,1,0,0,2,0
1445,CMSC330,Anwar Mamat,201801,0301,1,3,2,2,4,1,3,6,1,0,2,0,4,2,0
1446,CMSC330,Anwar Mamat,201801,0302,0,0,2,2,2,2,1,3,1,0,0,0,2,2,0
1447,CMSC330,Anwar Mamat,201801,0303,3,3,1,5,7,1,2,5,1,0,0,0,1,0,0
1448,CMSC330,Anwar Mamat,201801,0304,0,2,3,1,5,1,4,5,0,0,2,0,1,2,0
1449,CMSC330,Anwar Mamat,201801,0305,0,2,3,5,4,0,2,2,0,0,1,0,0,0,0
1450,CMSC330,Anwar Mamat,201801,0307,1,4,1,3,8,3,4,3,2,0,1,0,1,0,0
1451,CMSC330,Anwar Mamat,201801,0308,3,2,1,3,4,1,3,2,0,0,3,0,0,2,0
1452,CMSC330,Anwar Mamat,201708,0105,1,2,1,4,4,3,4,2,2,0,0,0,1,2,0
1453,CMSC330,Anwar Mamat,201708,0101,3,3,3,4,6,0,3,4,1,0,3,0,2,0,0
1454,CMSC330,Anwar Mamat,201708,0102,1,2,4,2,3,3,1,4,2,0,3,0,2,1,0
1455,CMSC330,Anwar Mamat,201708,0103,0,5,7,4,4,0,2,4,2,0,2,0,2,0,0
1456,CMSC330,Anwar Mamat,201708,0104,0,4,3,6,4,3,2,3,2,0,3,0,0,2,0
1457,CMSC330,Anwar Mamat,201708,0106,1,1,4,1,2,2,0,3,2,0,1,0,2,0,0
1458,CMSC330,Anwar Mamat,201708,0108,0,3,3,5,5,3,2,3,2,0,3,0,0,2,0
1459,CMSC330,Anwar Mamat,201708,0301,4,6,4,10,0,2,3,2,0,0,1,0,0,0,0
1460,CMSC330,Anwar Mamat,201708,0302,1,4,4,4,4,4,3,5,2,0,0,0,0,1,0
1461,CMSC330,Anwar Mamat,201708,0303,1,3,5,4,4,4,3,3,3,0,0,0,0,3,0
1462,CMSC330,Anwar Mamat,201708,0304,2,2,4,3,9,2,3,6,1,0,0,0,0,1,0
1463,CMSC330,Anwar Mamat,201708,0107,1,2,3,3,5,0,6,6,0,0,0,0,5,2,0
1464,CMSC330,Anwar Mamat,201701,0302,0,6,2,3,7,7,3,0,0,0,0,0,3,1,0
1465,CMSC330,Anwar Mamat,201701,0301,0,3,3,4,9,1,5,2,0,0,0,0,2,3,0
1466,CMSC330,Anwar Mamat,201701,0303,1,5,2,0,10,6,3,1,0,0,0,0,0,4,0
1467,CMSC330,Anwar Mamat,201701,0304,1,5,2,3,8,2,4,1,3,0,1,0,1,2,0
1468,CMSC330,Anwar Mamat,201701,0401,0,1,0,2,5,1,3,0,0,0,0,0,0,1,0
1469,CMSC330,Anwar Mamat,201701,0402,1,3,4,2,6,3,3,0,4,0,0,0,0,0,0
1470,CMSC330,Anwar Mamat,201701,0403,1,5,0,1,8,4,3,1,1,0,3,0,2,0,0
1471,CMSC330,Anwar Mamat,201701,0404,0,2,0,2,0,1,2,1,2,0,1,0,2,2,0
1472,CMSC330,Anwar Mamat,201608,0101,1,2,1,2,5,0,8,6,4,0,1,0,1,9,0
1473,CMSC330,Anwar Mamat,201608,0304,3,5,2,1,3,4,5,6,0,0,3,0,0,4,0
1474,CMSC330,Anwar Mamat,201608,0303,1,6,4,4,3,2,2,6,4,0,2,0,1,1,0
1475,CMSC330,Anwar Mamat,201608,0302,1,4,0,5,4,5,7,3,3,0,4,0,0,0,0
1476,CMSC330,Anwar Mamat,201608,0301,3,3,3,6,3,4,4,1,4,0,2,0,1,4,0
1477,CMSC330,Anwar Mamat,201608,0108,2,3,2,4,4,2,7,3,1,0,3,0,1,2,0
1478,CMSC330,Anwar Mamat,201608,0107,2,6,2,4,4,2,3,2,5,0,2,0,0,5,0
1479,CMSC330,Anwar Mamat,201608,0106,0,5,3,3,4,4,8,3,0,0,3,0,1,3,0
1480,CMSC330,Anwar Mamat,201608,0105,4,2,3,2,5,2,4,5,1,0,5,0,0,4,0
1481,CMSC330,Anwar Mamat,201608,0104,1,2,3,7,6,7,4,3,0,0,3,0,0,3,0
1482,CMSC330,Anwar Mamat,201608,0103,3,6,2,2,3,5,3,4,6,0,4,0,0,2,0
1483,CMSC330,Anwar Mamat,201608,0102,1,3,4,3,3,4,6,4,2,0,4,0,0,4,0
1484,CMSC330,Jeffrey Foster,201708,0401,1,3,5,6,3,3,4,4,2,0,3,0,2,0,0
1485,CMSC330,Jeffrey Foster,201708,0402,2,3,3,4,1,8,5,7,1,0,0,0,1,1,0
1486,CMSC330,Jeffrey Foster,201708,0403,1,3,3,4,6,2,4,4,5,0,1,0,1,2,0
1487,CMSC330,Jeffrey Foster,201708,0404,3,3,5,8,2,2,5,4,0,0,0,0,1,2,0
1488,CMSC330,Nick Feamster,201208,0201,1,7,0,1,6,0,3,5,2,0,1,0,1,1,0
1489,CMSC330,Nick Feamster,201208,0202,0,5,1,0,4,0,1,4,4,0,6,0,1,3,0
1490,CMSC330,Nick Feamster,201208,0203,1,6,1,1,6,0,1,5,3,0,3,0,1,0,0
1491,CMSC330,Nick Feamster,201208,0204,1,2,0,1,6,2,2,7,4,0,2,0,0,3,0
1492,CMSC330,Niwaer Ai,201601,0103,0,4,3,3,5,1,3,0,1,0,2,0,3,2,1
1493,CMSC330,Niwaer Ai,201601,0304,1,4,0,1,2,1,2,2,3,0,4,0,3,2,0
1494,CMSC330,Niwaer Ai,201601,0303,1,6,2,2,10,4,0,7,1,0,1,0,1,1,0
1495,CMSC330,Niwaer Ai,201601,0302,1,5,1,0,5,2,1,1,2,0,1,0,2,3,0
1496,CMSC330,Niwaer Ai,201601,0301,2,4,3,1,7,0,2,2,0,0,3,0,2,2,1
1497,CMSC330,Niwaer Ai,201601,0204,1,1,2,5,5,3,1,0,2,0,3,0,6,2,0
1498,CMSC330,Niwaer Ai,201601,0203,4,3,4,1,6,0,2,2,1,0,2,0,1,2,0
1499,CMSC330,Niwaer Ai,201601,0202,2,4,4,0,9,2,1,3,1,0,3,0,1,5,0
1500,CMSC330,Niwaer Ai,201601,0201,1,5,4,4,10,1,2,1,2,0,0,0,3,2,1
1501,CMSC330,Niwaer Ai,201601,0102,3,6,3,5,4,2,0,3,3,0,0,0,0,0,0
1502,CMSC330,Niwaer Ai,201601,0101,1,3,1,4,6,3,0,7,1,0,2,0,0,2,0
1503,CMSC330,Niwaer Ai,201508,0101,0,2,2,1,5,2,1,3,0,0,0,0,1,1,1
1504,CMSC330,Niwaer Ai,201508,0203,3,9,2,0,6,1,0,4,1,0,1,0,0,0,2
1505,CMSC330,Niwaer Ai,201508,0202,1,5,3,0,7,1,2,6,0,0,1,0,1,2,0
1506,CMSC330,Niwaer Ai,201508,0201,2,3,3,0,5,1,1,5,2,0,2,0,4,3,0
1507,CMSC330,Niwaer Ai,201508,0104,2,1,2,2,5,3,5,3,2,0,1,0,2,0,0
1508,CMSC330,Niwaer Ai,201508,0103,1,1,0,0,5,2,1,4,0,0,1,0,2,2,0
1509,CMSC330,Niwaer Ai,201508,0102,2,9,4,0,2,2,0,4,0,0,2,0,3,1,0
1510,CMSC330,Roger Eastman,202001,0209,1,4,2,3,3,2,0,0,0,0,0,0,1,0,17
1511,CMSC330,Roger Eastman,202001,0208,6,4,3,3,4,1,0,0,0,0,0,0,0,1,12
1512,CMSC330,Roger Eastman,202001,0207,4,3,2,4,0,1,0,0,0,0,0,0,1,2,16
1513,CMSC330,Roger Eastman,202001,0206,8,5,0,2,5,1,0,0,0,0,0,0,0,1,9
1514,CMSC330,Roger Eastman,202001,0205,7,2,0,2,2,1,0,0,0,0,0,0,0,1,17
1515,CMSC330,Roger Eastman,202001,0204,2,3,4,0,3,0,0,0,0,0,0,0,0,3,19
1516,CMSC330,Roger Eastman,202001,0203,2,5,1,2,4,0,0,0,0,0,0,0,1,1,18
1517,CMSC330,Roger Eastman,202001,0202,4,3,4,2,3,0,0,0,0,0,0,0,2,2,15
1518,CMSC330,Roger Eastman,202001,0201,5,0,5,2,0,0,0,0,0,0,0,0,1,3,19
1519,CMSC330,Roger Eastman,201908,0204,5,3,2,7,4,0,3,4,1,0,3,0,1,3,0
1520,CMSC330,Roger Eastman,201908,0209,3,6,3,6,8,1,2,2,0,0,1,0,0,0,0
1521,CMSC330,Roger Eastman,201908,0208,1,6,1,5,10,2,2,2,0,0,1,0,1,1,0
1522,CMSC330,Roger Eastman,201908,0207,3,6,2,6,7,3,1,3,0,0,1,0,0,2,0
1523,CMSC330,Roger Eastman,201908,0206,5,4,1,10,6,1,2,1,0,0,0,0,0,3,0
1524,CMSC330,Roger Eastman,201908,0205,6,4,3,4,7,2,2,3,0,0,0,0,1,2,0
1525,CMSC330,Roger Eastman,201908,0203,8,3,0,4,4,1,2,5,0,0,2,0,1,3,0
1526,CMSC330,Roger Eastman,201908,0202,6,6,2,4,9,1,1,3,0,0,0,0,0,0,0
1527,CMSC330,Roger Eastman,201908,0201,5,3,2,8,6,0,3,4,0,0,1,0,0,0,0
1528,CMSC330,Roger Eastman,201901,0208,0,4,2,7,13,1,4,2,0,0,3,0,0,3,0
1529,CMSC330,Roger Eastman,201901,0207,0,1,0,2,4,0,0,0,2,0,0,0,0,3,0
1530,CMSC330,Roger Eastman,201901,0206,1,3,2,3,7,0,4,2,1,0,3,0,1,1,0
1531,CMSC330,Roger Eastman,201901,0205,0,5,2,9,5,2,7,2,3,0,0,0,0,1,0
1532,CMSC330,Roger Eastman,201901,0204,2,3,2,7,6,0,2,2,3,0,1,0,1,5,0
1533,CMSC330,Roger Eastman,201901,0203,0,4,4,4,9,5,1,1,0,0,3,0,0,2,0
1534,CMSC330,Roger Eastman,201901,0202,2,4,1,6,8,2,4,2,0,0,2,0,0,2,0
1535,CMSC330,Roger Eastman,201901,0201,2,4,1,3,8,5,4,3,0,0,3,0,1,0,0
1536,CMSC330,Roger Eastman,201808,0301,2,4,5,5,1,4,2,2,3,0,0,0,1,1,0
1537,CMSC330,Roger Eastman,201808,0304,2,2,3,2,6,5,4,1,0,0,2,0,2,3,0
1538,CMSC330,Roger Eastman,201808,0303,1,1,3,5,4,1,1,0,2,0,1,0,4,2,0
1539,CMSC330,Roger Eastman,201808,0302,5,3,3,7,3,2,2,1,3,0,1,0,0,2,0
1540,CMSC330,Niki Vazou,201801,0201,0,2,3,4,2,2,4,8,2,0,2,0,0,1,1
1541,CMSC330,Niki Vazou,201801,0202,1,6,2,3,5,2,3,5,1,0,1,0,1,0,0
1542,CMSC330,Niki Vazou,201801,0203,1,6,0,3,8,1,3,7,0,0,1,0,2,2,0
1543,CMSC330,Thomas Gilray,201801,0204,1,8,1,1,11,2,3,2,3,0,2,0,0,0,0
1544,CMSC330,David Van Horn,202008,0201,4,4,0,4,6,5,2,1,1,0,1,0,0,4,0
1545,CMSC330,David Van Horn,202008,0202,7,2,2,2,6,0,3,3,0,0,2,0,0,3,0
1546,CMSC330,David Van Horn,202008,0203,5,3,6,6,3,1,0,2,2,0,1,0,1,3,1
1547,CMSC330,David Van Horn,202008,0204,4,6,2,1,3,2,4,4,1,0,2,0,1,3,0
1548,CMSC330,David Van Horn,202008,0205,3,5,2,2,11,3,3,1,0,0,0,0,0,1,0
1549,CMSC330,David Van Horn,202008,0206,5,10,0,3,3,2,2,0,0,0,1,0,0,5,0
1550,CMSC330,David Van Horn,202008,0207,4,6,1,1,0,3,6,2,1,0,1,0,0,2,0
1551,CMSC330,David Van Horn,202008,0208,3,4,6,5,5,4,1,1,0,0,0,0,0,3,0
1552,CMSC330,David Van Horn,202008,0209,4,7,2,4,4,1,0,4,1,0,0,0,0,3,0
1553,CMSC351,Hector Corrada Bravo,201201,0101,14,11,2,12,10,4,9,7,8,0,9,0,2,3,0
1554,CMSC351,Mohammad Hajiaghayi,201708,0301,9,20,8,19,5,11,14,15,5,0,18,0,1,4,0
1555,CMSC351,Mohammad Hajiaghayi,201201,0201,4,20,0,0,26,0,0,20,10,0,4,0,2,2,0
1556,CMSC351,Clyde Kruskal,202101,0101,8,7,10,9,10,13,6,7,12,0,30,0,13,21,88
1557,CMSC351,Clyde Kruskal,202008,0201,3,10,8,13,16,21,24,22,16,0,22,0,7,19,0
1558,CMSC351,Clyde Kruskal,202008,0101,8,19,18,37,32,26,24,29,20,0,22,0,7,20,0
1559,CMSC351,Clyde Kruskal,202001,0301,3,16,0,6,6,0,0,2,0,0,0,0,2,5,106
